"Eco_Ctrl1"	"Eco_Ctrl2"	"Eco_Exp1"	"Eco_Exp2"
"b2964"	1.02458836531343	13.3592424404946	5.43101638609332	1.03480638541552
"b2965"	3.07376509594029	0	3.19471552123136	2.06961277083104
"b2966"	0	0	0	0
"b2968"	0	0	0	0
"b2969"	1.02458836531343	0	0	0
"b2970"	0	0	0	0
"b2971"	0	0	0	0
"b2972"	1.02458836531343	0	0.319471552123136	0
"b2975"	0	0	0.638943104246272	0
"b2976"	2.04917673062686	2.67184848809892	0	1.03480638541552
"b2977"	0	0	0	0
"b2979"	0	0	0	0
"b2980"	4.09835346125372	5.34369697619783	0.319471552123136	0
"b2981"	0	0	0	0
"b2982"	4.09835346125372	0	0.638943104246272	0
"b2983"	0	0	0	0
"b2984"	0	0	0	0
"b2985"	0	0	0	0
"b2986"	0	0	0	0
"b2987"	1.02458836531343	2.67184848809892	0	0
"b2988"	4.09835346125372	8.01554546429675	4.15313017760077	2.06961277083104
"b2989"	3.07376509594029	2.67184848809892	3.19471552123136	2.06961277083104
"b2990"	2.04917673062686	0	0.319471552123136	1.03480638541552
"b2991"	0	0	0.319471552123136	0
"b2992"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b2993"	1.02458836531343	0	0.958414656369409	0
"b2994"	0	0	0.958414656369409	1.03480638541552
"b2995"	0	0	0	1.03480638541552
"b2996"	0	0	0	0
"b2997"	1.02458836531343	0	0.319471552123136	0
"b2998"	0	0	0	1.03480638541552
"b3001"	2.04917673062686	2.67184848809892	0	1.03480638541552
"b3002"	3.07376509594029	2.67184848809892	6.38943104246272	5.17403192707759
"b3003"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b3005"	57.3769484575521	48.0932727857805	35.7808138377913	39.3226426457897
"b3006"	162.909550084835	133.592424404946	81.7847173435229	107.619864083214
"b3008"	4.09835346125372	0	11.1815043243098	8.27845108332414
"b3009"	8.19670692250744	10.6873939523957	6.38943104246272	5.17403192707759
"b3010"	0	0	0	0
"b3011"	5.12294182656715	0	1.91682931273882	6.20883831249311
"b3012"	2.04917673062686	0	0	0
"b3013"	0	0	0	0
"b3014"	0	0	0	0
"b3017"	5.12294182656715	0	4.15313017760077	5.17403192707759
"b3018"	2.04917673062686	2.67184848809892	1.27788620849254	3.10441915624655
"b3019"	4.09835346125372	5.34369697619783	7.34784569883213	5.17403192707759
"b3020"	0	0	0.958414656369409	0
"b3021"	0	0	2.87524396910823	3.10441915624655
"b3022"	2.04917673062686	2.67184848809892	6.06995949033959	2.06961277083104
"b3023"	1.02458836531343	0	0	0
"b3024"	2.04917673062686	0	0.958414656369409	0
"b3025"	3.07376509594029	0	0	2.06961277083104
"b3026"	0	0	0.319471552123136	1.03480638541552
"b3027"	0	0	0	0
"b3028"	6.14753019188058	2.67184848809892	1.59735776061568	3.10441915624655
"b3029"	1.02458836531343	0	3.19471552123136	4.13922554166207
"b3030"	9.22129528782087	5.34369697619783	8.62573190732468	5.17403192707759
"b3031"	2.04917673062686	0	2.55577241698509	4.13922554166207
"b3032"	14.344237114388	18.7029394166924	7.34784569883213	11.3828702395707
"b3033"	7.17211855719401	0	6.06995949033959	9.31325746873966
"b3034"	0	0	1.59735776061568	2.06961277083104
"b3035"	19.4671789409552	40.0777273214837	25.2382526177278	16.5569021666483
"b3036"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b3037"	2.04917673062686	5.34369697619783	3.83365862547763	5.17403192707759
"b3038"	3.07376509594029	2.67184848809892	1.27788620849254	5.17403192707759
"b3039"	0	2.67184848809892	1.27788620849254	1.03480638541552
"b3040"	6.14753019188058	5.34369697619783	1.91682931273882	3.10441915624655
"b3041"	10.2458836531343	8.01554546429675	10.5425612200635	8.27845108332414
"b3042"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b3043"	0	0	0	0
"b3044"	0	0	0	0
"b3045"	1.02458836531343	2.67184848809892	0	0
"b3046"	0	0	0	0
"b3047"	0	0	0	0
"b3048"	0	0	0	0
"b3049"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b3050"	0	0	0	0
"b3051"	0	0	0	0
"b3052"	10.2458836531343	2.67184848809892	14.056748293418	15.5220957812328
"b3053"	4.09835346125372	2.67184848809892	3.5141870733545	4.13922554166207
"b3054"	6.14753019188058	10.6873939523957	2.55577241698509	8.27845108332414
"b3055"	2.04917673062686	0	2.23630086486195	2.06961277083104
"b3056"	4.09835346125372	2.67184848809892	4.79207328184704	10.3480638541552
"b3057"	1.02458836531343	0	4.15313017760077	7.24364469790863
"b3058"	1.02458836531343	0	1.27788620849254	2.06961277083104
"b3059"	1.02458836531343	0	1.27788620849254	2.06961277083104
"b3060"	0	0	0	1.03480638541552
"b3061"	0	0	0	0
"b3062"	0	0	0	0
"b3063"	0	0	0	0
"b3064"	8.19670692250744	18.7029394166924	11.820447428556	22.7657404791414
"b3065"	103.483424896656	85.4991516191653	117.885002733437	99.3414129998897
"b3066"	13.3196487490746	13.3592424404946	11.5009758764329	13.4524830104017
"b3067"	36.8851811512835	34.7340303452859	21.7240655443733	26.9049660208035
"b3068"	0	0	0.638943104246272	3.10441915624655
"b3070"	11.2704720184477	16.0310909285935	2.55577241698509	10.3480638541552
"b3071"	0	0	0.319471552123136	1.03480638541552
"b3072"	0	0	0.319471552123136	0
"b3073"	15.3688254797015	13.3592424404946	1.59735776061568	2.06961277083104
"b3074"	0	0	0	0
"b3075"	0	0	0	0
"b3076"	0	0	0	0
"b3077"	0	0	0	0
"b3078"	0	0	0	0
"b3079"	0	0	0	0
"b3080"	0	2.67184848809892	0	0
"b3081"	0	0	0	0
"b3082"	1.02458836531343	0	1.27788620849254	0
"b3083"	0	0	0.319471552123136	1.03480638541552
"b3084"	7.17211855719401	2.67184848809892	3.83365862547763	1.03480638541552
"b3085"	0	0	0	3.10441915624655
"b3086"	0	2.67184848809892	0	0
"b3087"	0	2.67184848809892	1.59735776061568	0
"b3088"	0	0	0.958414656369409	1.03480638541552
"b3089"	31.7622393247163	45.4214242976816	28.4329681389591	28.9745787916345
"b3090"	0	0	0.319471552123136	1.03480638541552
"b3091"	2.04917673062686	5.34369697619783	15.3346345019105	15.5220957812328
"b3092"	3.07376509594029	2.67184848809892	32.905569868683	32.0789979478811
"b3093"	0	0	5.11154483397018	4.13922554166207
"b3094"	7.17211855719401	8.01554546429675	5.11154483397018	1.03480638541552
"b3095"	3.07376509594029	0	2.87524396910823	7.24364469790863
"b3096"	0	0	0	1.03480638541552
"b3097"	3.07376509594029	0	0.958414656369409	2.06961277083104
"b3098"	3.07376509594029	0	0.638943104246272	1.03480638541552
"b3099"	3.07376509594029	0	5.43101638609332	5.17403192707759
"b3100"	5.12294182656715	2.67184848809892	3.5141870733545	5.17403192707759
"b3101"	0	0	0	1.03480638541552
"b3102"	1.02458836531343	0	0.319471552123136	0
"b3103"	1.02458836531343	2.67184848809892	1.27788620849254	2.06961277083104
"b3104"	0	0	0	0
"b3105"	2.04917673062686	2.67184848809892	3.5141870733545	2.06961277083104
"b3106"	0	0	0.638943104246272	0
"b3107"	0	0	0.958414656369409	3.10441915624655
"b3110"	0	0	0	0
"b3113"	0	2.67184848809892	0	0
"b3114"	0	0	0	1.03480638541552
"b3115"	0	0	0	0
"b3116"	1.02458836531343	0	0.638943104246272	0
"b3117"	0	0	0	0
"b3118"	1.02458836531343	0	0	0
"b3119"	0	0	0	0
"b3120"	0	0	0	0
"b3121"	0	0	0	0
"b3124"	1.02458836531343	0	0.638943104246272	0
"b3125"	0	0	0.319471552123136	1.03480638541552
"b3126"	0	0	0	0
"b3127"	0	0	0	0
"b3128"	0	0	0.638943104246272	2.06961277083104
"b3129"	0	0	2.23630086486195	2.06961277083104
"b3130"	0	2.67184848809892	0.638943104246272	1.03480638541552
"b3131"	5.12294182656715	5.34369697619783	4.79207328184704	6.20883831249311
"b3132"	0	0	0	0
"b3133"	0	0	0.319471552123136	0
"b3134"	0	0	0.638943104246272	0
"b3135"	0	0	0	0
"b3136"	0	0	0	0
"b3137"	0	0	0.319471552123136	0
"b3138"	0	0	0	0
"b3139"	0	0	0	0
"b3140"	0	0	0	0
"b3141"	0	0	0	0
"b3142"	0	0	0	0
"b3143"	0	0	0	0
"b3144"	0	0	0.638943104246272	0
"b3145"	0	0	0	0
"b3146"	0	0	1.27788620849254	0
"b3147"	3.07376509594029	2.67184848809892	2.87524396910823	3.10441915624655
"b3148"	0	0	0.319471552123136	0
"b3149"	3.07376509594029	5.34369697619783	2.87524396910823	3.10441915624655
"b3150"	2.04917673062686	2.67184848809892	3.19471552123136	6.20883831249311
"b3151"	1.02458836531343	8.01554546429675	3.83365862547763	5.17403192707759
"b3152"	1.02458836531343	2.67184848809892	0	0
"b3153"	0	0	0	0
"b3154"	1.02458836531343	0	0.319471552123136	2.06961277083104
"b3155"	1.02458836531343	2.67184848809892	1.27788620849254	0
"b3156"	16.3934138450149	8.01554546429675	12.1399189806792	12.4176766249862
"b3157"	10.2458836531343	0	14.056748293418	8.27845108332414
"b3158"	0	0	0	0
"b3159"	0	0	0	0
"b3160"	1.02458836531343	0	0.638943104246272	0
"b3161"	3.07376509594029	2.67184848809892	1.59735776061568	1.03480638541552
"b3162"	200.819319601432	240.466363928902	58.1438224864108	54.8447384270224
"b3163"	102.458836531343	53.4369697619783	76.3537009574296	55.879544812438
"b3164"	111.680131819164	85.4991516191653	81.7847173435229	98.3066066144742
"b3165"	52.254006630985	45.4214242976816	85.2989044168774	63.1231895103466
"b3166"	4.09835346125372	2.67184848809892	1.91682931273882	0
"b3167"	4.09835346125372	5.34369697619783	2.87524396910823	1.03480638541552
"b3168"	99.3850714354028	66.7962122024729	49.5180905790861	36.2182234895431
"b3169"	126.024368933552	72.1399091786707	66.4500828416123	74.5060597499173
"b3170"	39.9589462472238	24.0466363928902	24.2798379613584	23.8005468645569
"b3172"	9.22129528782087	16.0310909285935	11.5009758764329	10.3480638541552
"b3173"	0	0	0	0
"b3175"	17.4180022103283	8.01554546429675	39.6144724632689	20.6961277083104
"b3176"	14.344237114388	21.3747879047913	15.9735776061568	26.9049660208035
"b3177"	1.02458836531343	0	3.83365862547763	3.10441915624655
"b3178"	100.409659800716	66.7962122024729	73.4784569883213	102.445832156136
"b3179"	10.2458836531343	13.3592424404946	4.79207328184704	6.20883831249311
"b3180"	8.19670692250744	2.67184848809892	14.3762198455411	9.31325746873966
"b3181"	20.4917673062686	10.6873939523957	9.90361811581722	8.27845108332414
"b3182"	1.02458836531343	0	0.958414656369409	2.06961277083104
"b3183"	96.3113063394625	112.217636500154	56.8659362779183	65.1928022811776
"b3184"	61.4753019188058	29.3903333690881	31.3082121080674	54.8447384270224
"b3185"	219.261910177074	200.388636607419	112.773457899467	116.933121551954
"b3186"	297.130625940895	296.57518217898	146.956913976643	199.717632385195
"b3187"	12.2950603837612	18.7029394166924	15.0151629497874	8.27845108332414
"b3188"	0	0	0	0
"b3189"	14.344237114388	13.3592424404946	22.6824802007427	22.7657404791414
"b3190"	4.09835346125372	5.34369697619783	4.79207328184704	3.10441915624655
"b3191"	3.07376509594029	2.67184848809892	2.87524396910823	5.17403192707759
"b3192"	7.17211855719401	8.01554546429675	9.26467501157095	6.20883831249311
"b3193"	7.17211855719401	5.34369697619783	7.028374146709	12.4176766249862
"b3194"	15.3688254797015	18.7029394166924	11.820447428556	22.7657404791414
"b3195"	29.7130625940895	18.7029394166924	17.5709353667725	23.8005468645569
"b3196"	4.09835346125372	2.67184848809892	3.5141870733545	1.03480638541552
"b3197"	2.04917673062686	0	6.38943104246272	5.17403192707759
"b3198"	3.07376509594029	5.34369697619783	5.75048793821645	6.20883831249311
"b3199"	2.04917673062686	2.67184848809892	2.23630086486195	4.13922554166207
"b3200"	3.07376509594029	8.01554546429675	9.26467501157095	12.4176766249862
"b3201"	2.04917673062686	13.3592424404946	6.38943104246272	2.06961277083104
"b3202"	7.17211855719401	0	8.94520345944781	5.17403192707759
"b3203"	1.02458836531343	0	1.91682931273882	1.03480638541552
"b3204"	6.14753019188058	5.34369697619783	3.5141870733545	3.10441915624655
"b3205"	2.04917673062686	8.01554546429675	1.27788620849254	0
"b3206"	0	0	0	0
"b3207"	11.2704720184477	10.6873939523957	17.2514638146494	11.3828702395707
"b3208"	0	0	0.319471552123136	0
"b3209"	1.02458836531343	5.34369697619783	1.27788620849254	2.06961277083104
"b3210"	7.17211855719401	2.67184848809892	1.91682931273882	3.10441915624655
"b3211"	0	0	0	0
"b3212"	48.1556531697312	13.3592424404946	30.0303258995748	37.2530298749586
"b3213"	16.3934138450149	5.34369697619783	10.8620327721866	8.27845108332414
"b3214"	1.02458836531343	0	0	0
"b3215"	0	0	0	0
"b3216"	0	0	0	0
"b3218"	0	0	0	0
"b3219"	1.02458836531343	0	0	0
"b3220"	0	0	0.638943104246272	0
"b3221"	0	0	0	0
"b3222"	0	0	0.319471552123136	2.06961277083104
"b3223"	0	0	0	1.03480638541552
"b3224"	0	0	0.319471552123136	0
"b3225"	0	0	0.319471552123136	0
"b3226"	2.04917673062686	0	1.59735776061568	2.06961277083104
"b3227"	0	0	0.319471552123136	0
"b3228"	19.4671789409552	18.7029394166924	15.9735776061568	12.4176766249862
"b3229"	14.344237114388	13.3592424404946	23.3214233049889	14.4872893958173
"b3230"	217.212733446447	160.310909285935	211.170695953393	164.534215281067
"b3231"	164.958726815462	114.889484988253	171.875695042247	106.585057697798
"b3232"	1.02458836531343	0	1.27788620849254	2.06961277083104
"b3233"	6.14753019188058	8.01554546429675	9.90361811581722	11.3828702395707
"b3234"	2.04917673062686	2.67184848809892	0.638943104246272	1.03480638541552
"b3235"	6.14753019188058	2.67184848809892	3.5141870733545	2.06961277083104
"b3236"	62.4998902841193	26.7184848809892	79.8678880307841	77.6104789061638
"b3237"	2.04917673062686	0	4.79207328184704	3.10441915624655
"b3238"	1.02458836531343	0	0	0
"b3239"	1.02458836531343	0	0.319471552123136	0
"b3240"	1.02458836531343	0	0.638943104246272	0
"b3241"	0	0	0.319471552123136	0
"b3242"	0	0	0	0
"b3243"	1.02458836531343	5.34369697619783	0.638943104246272	1.03480638541552
"b3244"	2.04917673062686	8.01554546429675	6.70890259458586	7.24364469790863
"b3247"	1.02458836531343	0	2.23630086486195	3.10441915624655
"b3248"	2.04917673062686	0	0.958414656369409	0
"b3249"	0	2.67184848809892	0.958414656369409	1.03480638541552
"b3250"	3.07376509594029	8.01554546429675	0.638943104246272	2.06961277083104
"b3251"	21.516355671582	18.7029394166924	40.5728871196383	36.2182234895431
"b3252"	2.04917673062686	0	2.87524396910823	4.13922554166207
"b3253"	3.07376509594029	2.67184848809892	5.43101638609332	4.13922554166207
"b3255"	6.14753019188058	8.01554546429675	10.8620327721866	10.3480638541552
"b3256"	12.2950603837612	13.3592424404946	17.8904069188956	17.5917085520638
"b3257"	1.02458836531343	2.67184848809892	0.638943104246272	0
"b3258"	5.12294182656715	5.34369697619783	0.958414656369409	2.06961277083104
"b3259"	4.09835346125372	2.67184848809892	0.958414656369409	2.06961277083104
"b3260"	278.688035365253	360.699545893354	133.858580339594	179.021504676885
"b3261"	47.1310648044178	56.1088182500772	33.2250414208062	30.00938517705
"b3262"	0	0	0.958414656369409	1.03480638541552
"b3263"	0	0	0	0
"b3264"	0	0	0	0
"b3265"	0	0	0	0
"b3266"	1.02458836531343	5.34369697619783	0.638943104246272	0
"b3267"	0	0	1.27788620849254	2.06961277083104
"b3268"	0	0	0.319471552123136	0
"b3269"	0	0	0	0
"b3270"	0	0	0	0
"b3271"	0	0	0	2.06961277083104
"b3279"	3.07376509594029	0	5.43101638609332	3.10441915624655
"b3280"	2.04917673062686	2.67184848809892	0.958414656369409	1.03480638541552
"b3281"	1.02458836531343	0	1.27788620849254	4.13922554166207
"b3282"	1.02458836531343	0	0.958414656369409	0
"b3283"	1.02458836531343	0	2.55577241698509	1.03480638541552
"b3284"	7.17211855719401	8.01554546429675	6.06995949033959	11.3828702395707
"b3287"	7.17211855719401	5.34369697619783	7.66731725095527	11.3828702395707
"b3288"	6.14753019188058	5.34369697619783	4.15313017760077	6.20883831249311
"b3289"	0	0	0.958414656369409	0
"b3290"	2.04917673062686	0	0.958414656369409	2.06961277083104
"b3291"	6.14753019188058	5.34369697619783	4.15313017760077	1.03480638541552
"b3292"	0	5.34369697619783	1.27788620849254	1.03480638541552
"b3293"	3.07376509594029	0	1.59735776061568	1.03480638541552
"b3294"	94.2621296088356	53.4369697619783	85.9378475211236	69.3320278228397
"b3295"	517.417124483282	331.309212524266	319.471552123136	244.214306958062
"b3296"	247.95038440585	141.607969869243	206.378622671546	144.872893958173
"b3297"	144.466959509194	85.4991516191653	147.595857080889	126.246379020693
"b3298"	140.36860604794	96.186545571561	129.066507057747	96.2369938436432
"b3299"	8.19670692250744	2.67184848809892	5.43101638609332	4.13922554166207
"b3300"	238.729089118029	149.623515333539	178.904069188956	138.664055645679
"b3301"	188.524259217671	96.186545571561	121.718661358915	141.768474801926
"b3302"	113.729308549791	66.7962122024729	39.933944015392	71.4016405936707
"b3303"	144.466959509194	93.514697083462	114.05134410796	97.2718002290587
"b3304"	86.0654226863282	72.1399091786707	77.312115613799	58.9839639686845
"b3305"	167.007903546089	112.217636500154	113.412401003713	101.411025770721
"b3306"	92.2129528782087	93.514697083462	104.147725992142	46.5662873436983
"b3307"	144.466959509194	98.8583940596599	122.996547567407	108.654670468629
"b3308"	486.679473523879	309.934424619474	482.082572153813	398.400458384974
"b3309"	199.794731236119	154.967212309737	260.369314980356	168.673440822729
"b3310"	349.38463257188	200.388636607419	385.602163412625	332.172849718381
"b3311"	62.4998902841193	50.7651212738794	59.1022371427802	34.1486107187121
"b3312"	91.1883645128953	66.7962122024729	68.6863837064743	50.7055128853604
"b3313"	165.983315180776	160.310909285935	76.0342294053064	63.1231895103466
"b3314"	306.351921228716	187.029394166924	167.403093312523	159.36018335399
"b3315"	153.688254797015	85.4991516191653	132.580694131102	82.7845108332414
"b3316"	59.426125188179	32.062181857187	33.5445129729293	35.1834171041276
"b3317"	394.466520645671	235.122666952705	222.352200277703	235.935855874738
"b3318"	107.58177835791	77.4836061548686	102.86983978365	88.9933491457345
"b3319"	523.564654675163	333.981061012364	327.138869374091	344.590526343367
"b3320"	464.138529486984	328.637364036167	329.05569868683	360.1126221246
"b3321"	192.622612678925	133.592424404946	135.45593810021	115.898315166538
"b3322"	0	0	0	1.03480638541552
"b3323"	0	0	0	0
"b3324"	0	0	0	0
"b3325"	0	0	0	0
"b3326"	0	0	0	0
"b3327"	0	0	0	0
"b3328"	0	0	0	0
"b3329"	0	0	0	0
"b3330"	0	0	0	0
"b3331"	0	0	0	0
"b3332"	0	0	0.319471552123136	0
"b3333"	0	0	0	0
"b3334"	0	0	0	0
"b3335"	0	0	0	0
"b3336"	1.02458836531343	0	0.319471552123136	0
"b3337"	3.07376509594029	8.01554546429675	0.319471552123136	0
"b3338"	0	0	0	0
"b3339"	317.622393247163	350.012151940958	309.567934007319	322.859592249642
"b3340"	548.154775442685	358.027697405255	453.33013246273	461.523647895321
"b3341"	269.466740077432	200.388636607419	263.564030501587	206.961277083104
"b3342"	57.3769484575521	58.7806667381761	58.4632940385339	40.3574490312052
"b3343"	1.02458836531343	0	0.319471552123136	0
"b3344"	0	0	0	0
"b3345"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b3346"	0	5.34369697619783	1.59735776061568	1.03480638541552
"b3347"	13.3196487490746	5.34369697619783	15.9735776061568	11.3828702395707
"b3348"	0	0	2.55577241698509	0
"b3349"	69.6720088413133	72.1399091786707	40.5728871196383	46.5662873436983
"b3350"	0	2.67184848809892	1.59735776061568	3.10441915624655
"b3351"	1.02458836531343	0	0	0
"b3352"	3.07376509594029	5.34369697619783	3.5141870733545	4.13922554166207
"b3353"	0	0	0	0
"b3354"	0	0	0	1.03480638541552
"b3355"	0	0	0.319471552123136	0
"b3356"	3.07376509594029	0	3.5141870733545	3.10441915624655
"b3357"	21.516355671582	18.7029394166924	31.9471552123136	27.939772406219
"b3358"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b3359"	2.04917673062686	0	1.27788620849254	3.10441915624655
"b3360"	0	0	1.27788620849254	0
"b3361"	1.02458836531343	0	0.319471552123136	0
"b3362"	0	0	0	0
"b3363"	0	2.67184848809892	1.59735776061568	3.10441915624655
"b3364"	10.2458836531343	5.34369697619783	1.91682931273882	2.06961277083104
"b3365"	0	0	0.638943104246272	0
"b3366"	0	0	0	0
"b3367"	0	0	0.319471552123136	0
"b3368"	9.22129528782087	2.67184848809892	8.94520345944781	7.24364469790863
"b3369"	0	0	0	0
"b3370"	0	0	0	0
"b3371"	0	2.67184848809892	0	0
"b3374"	1.02458836531343	0	0.319471552123136	0
"b3375"	0	0	0.319471552123136	0
"b3376"	0	0	0	1.03480638541552
"b3377"	0	0	0	0
"b3378"	0	0	0	0
"b3379"	0	0	0	0
"b3380"	0	0	0	0
"b3381"	0	0	0	0
"b3382"	0	2.67184848809892	0.319471552123136	0
"b3383"	2.04917673062686	2.67184848809892	0.319471552123136	0
"b3384"	16.3934138450149	10.6873939523957	13.7372767412949	9.31325746873966
"b3385"	2.04917673062686	0	5.11154483397018	3.10441915624655
"b3386"	2.04917673062686	5.34369697619783	4.79207328184704	2.06961277083104
"b3387"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b3388"	8.19670692250744	5.34369697619783	9.58414656369409	11.3828702395707
"b3389"	18.4425905756417	32.062181857187	16.6125207104031	18.6265149374793
"b3390"	20.4917673062686	8.01554546429675	15.9735776061568	17.5917085520638
"b3391"	1.02458836531343	0	0	0
"b3392"	1.02458836531343	0	0	0
"b3393"	0	0	0	0
"b3394"	0	0	0	0
"b3395"	0	0	0.958414656369409	1.03480638541552
